is_bad,text
0,indonesia hancur 2030 ? mungkin kau sudah mati duluan . sudah tua juga .
0,ni aku rasa camera dia boleh nampak sekali dengan dosa besar kau buat
0,Temen gue dikit kadang sampe gue ngerasa ga punya temen Kenapa Karena gue lebih nyaman sendiri Gue
0,begini cara kampret propaganda masyarakat jangan terprovokasi ini cara yg do lakukan di syria juga
0,"saya waktu itu lihat banner menu baru dari hokben , nama nya hot chicken steak karena sudah malam jadi memutuskan untuk bawa pulang , dan disuruh menunggu kata nya 15 menit tapi lammaaa malah mau setengah jam fyi , paket ini terdiri dari nasi , hot chicken , sayuran , ocha dan miso soup ternyata pas sampai rumah kok miso soup nya tidak ada ? apakah kalau bawa pulang jadi tidak dapat ."
0,"ternyata benar . selama memimpin , say hanya pencitraan belaka . ini foto dia lagi blusukan . bisa-bisa nya dia niru jokowi"
0,sedih bila aku dengan cerita dr patient aku huhu makcik nie masuk ward sebab heart attack baik sngt suka tegur aku senyu
0,menyesal beli paket data di akula ku . lama sekali juga . lagi urgent juga
0,"Walopun sakit hati, tp gw tahan utk ga nyerang balik dg makian. Pantang gw ngomong frontal. Sebisa mungkin gw tahan. Dan ngeblokir adalah solusi yg sangat TEPAT!"
0,kalau buat yang penakut alias nyali nya ciut seperti gue ya itu serem banget
0,yakin itu ikhlas ? tulus ? bukan nya itu hanya pencitraan saja ya ?
0,penyebar hoax ujaran kebencian pengedit situasi hanya dipanggil dan ditahan bila pelakunya bukan projo percaya buk
0,AMIT AMIT DEH ORANG JAHAT... PENJILAT PEMBOHONG PELAKOR JIJIK BANGET
0,"beredar pesan untuk tki agar hati-hati bawa tas jangan sampai terbuka , karena china akan hancurkan indonesia lewat tki"
0,semua benda aku cakap aku tak kesah sebab nak jaga hati awak hm tapi awak entahlah nak menangis pun entahlah
0,"Hati-hati jika belanja di barang tidak dikirim,uang tidak kembali"
0,"menurut saya , bakso goreng paling enak itu dijual oleh bakmi anugrah . kalau menu lainnya sih biasa saja rasanya . tapi untuk kebersihan , saya khawatir sekali . banyak kecoa kecil di gerobak dan tempat duduk nya ."
0,kamu bebas mencibir menjelekkan pemerintah sampai kamu nungging muntah giliran pemerintah memberi hak rakyat untu
0,hanya mengatasi masalah kayak gini saja anies sandi tidak becus . ke mana saja pasukan kebersihan yang begitu banyak jumlah nya ?
0,tlg please bg perempuan tu baca malu wei lagi malu bila dia beria cerita kat kwan dia n aku skli dengar aku n
0,betul sekaliayang beberapa kalimat ini saja mereka tidak paham dan melebar kemana mana
0,pengamal seks tanpa kawin kalau betul anggap perbuatan itu baik mesti dia suka bila anak dara dia diusung lelaki bel
0,Karna kamu yang jelek
0,tagihan indihome saya enggak make sense 250 % lebih mahal kakak ! butuh penjelasan
0,alalalaaaaa baru nk tunjuk kat adik aku video ngokngek koya melukis tu u u
0,kalo kyk gt y bubarkan saja untuk menggaungkan rivalitas hanya demi
0,perasaan class cancel ni aku taktau nak desc cane dia ada part rasa best ada part rasa rugi
0,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo
0,"makanya aku paham kenapa mbak via vallen marah banget ketika dapet dm gitu, dan kenapa malah dibully cewe lagi yg bully, apa mereka kalo dapet dm kayak gitu dianggep sebuah pujian kali ya soalnya kalo dia digoda berarti dia menarique ? ew."
0,"bilang tu sama kuin lu, jangan gesek grepe ama lakik orng, ga malu apa udh hamil di luar nikah, kegatelan amat jadi janda"
0,penjualateate bapak sudah dimakan pak edy apa hak anda menanyakan itu penjualate baik
0,sudah cukup saya kecewa dengan pelayanan hotel ini
0,ngetik kangen aku tuh hapus gamau tag orang nya ldmstro
0,aku ga peduli dengan ilmu klenik ilmu sepiritual kerak kesadaran dan teman temannya
0,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos..
0,mau tau knp anda maaf bodoh klo pinter sedikit saja ga akan mudah di bodohi klo lo bilang
0,"saat mencari tempat buat makam malam di bandung , tidak sengaja saya menemukan rumah makan ini . soal rasa , ayam bakar dan sambal nya enak . lantai rumah makan licin , anak saya terpeleset saat berlari . area parkir terbatas ."
0,kecewa banget sama pelayanan saya penjual aktif di marketplace ini . produk yang dijual jam tangan . buka toko belum sebulan tetapi 12 produk saya sudah dihapus . ini hubungan toko saya .
0,"Toh ya. Gue jelasin ke kalian kalau gue sayang dia karena dia sahabat gue, lu ngga pada percaya juga kan? Lu pada ngira kalau gue tu cinta sama dia. Hei, plis di-highlight kalau sayang tu ga melulu soal cinta-cintaan."
0,turn off betul bila nak argue dengan someone and that someone start personal attack or screenshot bio lmao sebab tu
0,ya allah aku masih piyik nih belom bisa bayar membayarin
0,edan ini yang keliatannya akun simpatisan fpi bisa banget ngomong nolongin orang yang kena bencana tapi sekaligus ngatai
0,kenapala aku taktegur kau tadi hm padahal niat aku nak tegur kau nak jadi kawan macam sebelum sebelum nierious aku t
0,dunia kerja profesional itu memang begitu ya gabisa kita percaya sama semua orang kita harus berdiri di kaki send
0,saya semakin membenci jne karena pengiriman nya selalu telat
0,Smoga mas Agus menjadi pemimpin di masa akan datang.salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga
0,kita ini sering tidak berbahagia karena suka membandingkan kekurangan kita dengan kelebihan orang lain
0,ini bagaimana cara nya ngatasin jenuh dalam kehidupan
0,"bakso malang karapitan ini termasuk favorit saya kalau ke bandung tetapi biasa makan di jalan karapitan yang rasanya jauh lebih enak beda dengan tempat lain , sehabis makan sembari menunggu istri berbelanja terlihat kecoa yang berkeliaran waduh . kebersihan harus benar-benar diperhatikan kalau sebelum makan tahu ada kecoa sudah pasti tidak bakalan makan deh"
0,Yang penting bahagia Tapi bagaimana bila bahagia kita adalah lukanya orang lain Masih pentingkah bahagia itu Bagaima
0,seandainya ketemu aku apa yg ingin kamu katakan kamu siapah
0,"Bagus iniii, ga kaya yg pingin terkenal, rambut di alus2in dlu. Muka di makeup dl. Biar dikamera keren hahaha. Kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah"
0,Beginilah pasangan suami istri yg normal.. Romantisme hanya dia dan istri yg tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan iti kebanyakan menutupi kenyataan yg sebenarnya.
0,y udh .salam knl y mbk seneng bisa knl sm mbk. Sbagai manusia kita saling ingetin.y sbagai manusia kita hrs tau diri jgn sombong yg digedein mentang2 dah jd artis haha..y udh mbk kita cabut ja y dri komen d foto ni nnt kita jd korban dy sel
0,"iya sih aplikasi memudahkan , tapi ini grab makan tempat banget aplikasi nya , berat ."
0,apple sudah rilis barang barupun aku bodo amat karna aku sadar aku orangnya misqueen
1,untuk apa kau sekolah tinggi-tinggi tapi ngomong macam anjing menggonggong .
1,pejuang kemerdekaan lu pikir lu siapa ? dasar tahi pengacau .
0,nda seneng loooh malah sedih ndaiso dateng wkwk kamu ojo sek ya ntar ae pas aku wis dirumah wkwk
0,"ya serba salah memang , macet mengeluh tidak macet heran"
0,"pas datang ke sana suasana kurang baik , lebih mirip suasana warung ayam goreng kaki lima daripada restoran ayam goreng , kecuali tempat nya yang ini luas . pas datang makanan semua normal , sampai datang tahu nya . ternyata sudah asam tapi mereka goreng kembali , saya bersama keluarga pada saat itu dan keluarga komplain karena saya bawa ke situ , sambal nya juga agak asam ."
0,Soalnya mereka bukan tipe hate to love gitu tp yaudah dari awal sampe akhir manjaan doang
0,"siapapun yang pakai baju papua , baju nya tetap cantik dan bernilai budaya , orang yang makan tetap saja begitu , yang cantik dan jelek tetap jelek"
0,setelah merek saya tidak mampu beli ternyata anda juga mengejek orang sunda dari kampung . lo pikir lo orang paling hebat ?
0,mung selalu fikir negative buat apa weh aku bukan jenis macam tu setan
0,"gue tidak pernah suka politikus , gue sama-sama tidak suka anies maupun ahok . tapi kalau tendensi politik atau sekadar jijik bikin lo buta , mungkin kamulah yang sebenarnya toxic ."
0,dan aku pantang bila tengok mak pak yang jadi bodo n buat bodo bila anak misbehave kat public
0,aku tak berharap dpt titik dua bintang hug darimu tp aku berharap dapat satu titik dimana hanya ada aku di hatimuteffy ai
0,sekarang dah tak ada hati nak reply chat with strangers like hi what is yr name tinggal mana anak keberapa dulu belaja
0,banyak pendukung jokowi tidak suka dengan jokowi
0,"saya makan pagi di restoran lantai 18 ini dan kebetulan saya mendapatkan tempat duduk di luar atau balkon . bantalan tempat duduk nya terlihat banyak noda kotoran . angin sangat kencang bertiup sehingga makan pagi tidak nyaman . saya sarankan apabila anda makan di restoran ini , pilih tempat duduk di dalam untuk kenyamanan ."
0,kan kamu jadi halla nggak minat ngenalin aku ke zn noona gitu
0,perjalanan malam ini sungguh melelahkan di daerah perumahan silandak
0,"anjiir via vallen digituin sm nih org dan dia casually cm blg ""are u angry"" hmm emang hal kaya gitu sebiasa itu sih buat orang luar terutama asal negara eropa"
0,jika dosa maksiat menyebabkan lombok dan palu dilanda bencana orang palestin ialah bangsa paling bermaksiat kerana  tahun
0,".....Kemudian kenapa jalan tol.... Karna banyak swasta berinvestasi dijalan tol, jadi pemerintah bisa hemat dana....Jangan terlalu picik otaknya...."
0,Gw bilang juga apa Kebaca benerrr kelakuan lo....
0,"saya bacot ditwitter , lu enggak suka ? ngapain mengikuti saya saya tidak menyuruh lu buat mengikuti saya"
0,dia suka bagi fake hope kat aku
0,mementingkan kesenangan diri sendiri . bikin macet !
0,pagi ini lagi marah sama indosat karena kuota sisa hangus .
0,sudah ganti saja menteri pertanian tidak fungsi dan tidak guna menyelesaikan masalah pangan
0,loh . pelayanan lama ini . payah ini bca . prioritas kong hele mo tanda tangan ba tunggu lama sx .
0,"Bung ini saya aku I jago sebagai komentator dan analis bal-balan, salah satu yang terbaik di sini. Tapi nalar dan logikanya soal harrasment ke Via Vallen dangkal, picik, dan memalukan betul."
0,niruin sistem sekolah lain tidak-kreatif amat jadi sekolah terlalu norak sih ya apa selalu pakai ungulan baru ngeliat ungulan ya hahaha
0,ya allah jadi inget mantan kenapa kamu ada di timeline aquh
0,jahat
1,anjing itu orang . tidak ada didikan dari orangtua nya . biadab
0,jangan obrolan hanya ketika kamu bosan . aku bukan hiburan mu .
1,dasar bego otak anjing loe
0,kamu galak
0,semua nomor tidak bisa ditelpon parah
1,gf u ni mmg babi babi babi babi bf gf dah lah tak hensem babi pulak tu pergi mampos jela ingat aku hadap ke kau
0,anjir difoto juga mana kamu duduk paling depan lagi anak rajin yaampe jam berapa hari ini kelasnta
0,Gak bakalan. Tetap aja presiden yg mengatur. Kalau emang dukungan pribadi. Jgn ngomong di media. Apalagi beredar video dia apresiasi islam nusantara.
0,kamu bicara sdh mengarah keara lhoo hati apa urs
0,wkwk egois ga sihh gatauuu huhu emg kita ga jauh sama ot an
0,Bukan tipe orang semacam apa yang ada di kepala langsung dikeluarin nd koar-koar di social media nd bukan juga seperti tere Liye atau pun mario teguh yang bisa mengeluarkan kata-kata bijak nd menginspirasi ketika terpuruk atau pun bahagia. but actually pen koar-koar jg sih
0,telepon genggam nya eror pas pertama dinyalakan
0,senin selalu melelahkan karena dosen killer yang bikin malas masuk kelas
0,Subhanallah tergetar hati dengar suara nya
0,namanya jg org sirik dengki yah gitu deh skrg mah hidup cuma bs berharap Tuhan Yesus kasihan sm gw aja ..krn hidup aja singkat gini..gw jg ga jahat sm org..malah org pd jahat sm gw masa cuma pingin pindah ke Kanada aja dibilang ngayal ketinggian omg ..very confused me
0,"Sama kasusnya, jawaban copy paste tanggapan terus tanggapan ke ..boleh gk kita pelanggan "" maaf estimasi pembayaran kapan, kalau jaringan bolt sudah bener "" hahahaha yuk ah"
0,kengototan pemerintah menolak menetapkan status bencana gempa tsunami di lombok ntb dan paluulawesi tengah sebagai ben
0,gerindra yang seharusnya bubar . bukan indonesia . kan partai itu beban buat bangsa indonesia .
0,tidak terbaik
0,selamatkan anggota kami . anggota pki adalah anggota paling suci sedangkan islam itu sesat .
0,mbok kalau mau ngutip pilm itu yg sedikit nasionalis kek misalnya kamu tuh kalau lagi kebingungan lebih nyenengin ya
0,netizen itu suka ambil kesimpulan sendiri ya edukasi seks dibilangnya mendukung seks bebas edukasi tentang hiv dibilan
0,ada baiknya kita tidak ikut an latah memposting wajah bunda pasca dianiaya mari kita hormati beliau dan ke
0,ya jawab aja bilang ke dia gamau atau gausah hargain sedikit lah orang yang peduli sama kamu jangan cuma k
0,aku kangen kamu kangen banget
0,paling tidak suka sama orang yang gemar menyombongkan diri didepan nya .
0,setidaknya beri saya kejelasan uang saya..dan langkahnya ketika nasabah memiliki problem seperti ini..sudah satu bulan lebih loh..tolong yang Bank Mandiri terutama untuk Kantor Cabang Sabang Jakarta Pusat
0,but nobody ever seems to pay dan none of theseob s are going to prison
0,"Min ini gimana? Kurirnya salah kirim, malah ke alamat orang. Trs pertanggung jawabannya gimana? Tolong respon secepatnya. Thanks."
0,orang dari suku bangsa anda berpendidikan rendah . dari suku saya berpendidikan tinggi
0,kawan aku kena pukau melalui voice whatsappemalam duit bukanenang nak cari babi tolong lah siapa yang tak percaya
0,"agak lama , dan rasa makanan standar masakan rumahan . tempat agak kecil tapi cukup nyaman , sayang nya kalau siang hari agak panas ."
0,kuharapandi ke bogor dan ke roti unyil sambil bawa kamera nihhh gegara ekonomi sulit roti donat dan burger jadi kecil
0,pelayanan sangat lambat ! semua pelayan di panggil-panggil tapi pura pura tidak lihat dan tidak dengar ! seolah masa bodoh . makan dan minum datang setelah berjam jam . mahal yang tidak masuk akal . menjengkelkan . pengalaman terburuk . niat ke sana mau menyegarkan malah kesal sama pelayan2 nya . pertama dan terakhir deh . not rekomendasi tempat
0,untuk apa pemerintah mengurus orang papua lagi . orang-orang nya saja sudah ketinggalan zaman begitu .
0,menyesal sekali kemarin makan di warung makan upnormal . tidak menangkap rasa indomie dihargai semahal itu .
0,and lastly mak aku fed up dia dah tak buat sarapan dah lapar cari sendiri geledah je almari tengok makanan yang
0,itula sbb kita terlalu mengikut aliran stereotype yg menjadikan kita kolot dok menunding jari
0,Kaya becus aja jd permpuan dia yng g becus jd perempuan ko sukanya sm laki orng heheh
0,kumpulan preman bersorban ketua nya saja buronan polisi .
0,"saran saya buat urusin saja proyek tinja mu , jangan sok tahu ."
0,suatu saat saya akan jadikan kamu tempat sampah sama seperti kamu jadin saya tempat sampah!
0,hampir semua musala di stasiun jalur ke bogor kondisi nya juga terlalu sempit dan fasilitas wudhu yang kurang . bahkan sekelas stasiun besar bogor .
0,saya anti pki pak ada masalah
0,belum cek unit bang . mhon nota pembelian disertakan . jangan menjadi penipu
0,mengkaitkan bencana alam dengan dosa para korban dan penghuni yang mengalami kerugian akibatnya adalah bencana susulan be
0,"Sudahlah, jangan saling tuding. Jangan memprovokasi orang lain untuk ribut karena sudah berlalu. Yang terlintas dipikiran yang mengaku aktivis adalah propaganda buat keributan terlebih mereka yang ada di luar kekuasaan. Tunggu"
0,"saya suka interior desain dan live music menu makanan tinggi las dengan harga mahal nya tapi rasa tak lezat , tidak suka dengan bumbu masakan nya"
0,mangapa kisah kisah penyelamatan yang heroik tidak mendapatkan perhatian dari media ada apa dengan mereka arimacs wilander
0,menjual masakan host kitchen itu tidak lebih berfaedah dari prank atta wahaayy muslim apa dalil menjual racuuunnn pake na
0,"beken banget di media sosial jadi penasaran nyobian kata orang sunda , alias mencoba . ternyata yang me - review tidak semua komen nya bisa dipercaya ya . hmm . bakso nya tidak enak , rasa tepung semua . kotor banget . banyak lalat . musik-musik gaya anak jalanan begitu yang dipasang kencang-kencang . ah . enggak banget deh . beda kelas nya . pesan 2 mangkok bakso berdua teman , hanya dimakan 1 suap bakso nya . karena lebih sayang perut nya kemasukan . lanjutan"
